epoch,train_loss_step,step,test_acc_step,test_acc_epoch,train_loss_epoch
0,1.0857033729553223,3449,,,
0,0.9192315340042114,3499,,,
0,1.1191858053207397,3549,,,
0,0.972554624080658,3599,,,
0,1.6330620050430298,3649,,,
0,1.4246675968170166,3699,,,
0,1.307591199874878,3749,,,
0,0.973493218421936,3799,,,
0,1.1961976289749146,3849,,,
0,2.4434268474578857,3899,,,
0,1.1312625408172607,3949,,,
0,2.521151542663574,3999,,,
0,2.020735025405884,4049,,,
0,3.009911060333252,4099,,,
,,0,0.78125,,
,,1,0.65625,,
,,2,0.6875,,
,,3,0.671875,,
,,4,0.640625,,
,,5,0.671875,,
,,6,0.6875,,
,,7,0.703125,,
,,8,0.6875,,
,,9,0.703125,,
,,10,0.734375,,
,,11,0.890625,,
,,12,0.75,,
,,13,0.875,,
,,14,0.78125,,
,,15,0.6875,,
,,16,0.671875,,
,,17,0.859375,,
,,18,0.859375,,
,,19,0.859375,,
,,20,0.796875,,
,,21,0.6097561120986938,,
0,,4125,,0.7415162324905396,
0,,4125,,,1.3791946172714233
1,0.4253513216972351,4149,,,
1,1.7912862300872803,4199,,,
1,1.3587758541107178,4249,,,
1,1.4379351139068604,4299,,,
1,2.9831299781799316,4349,,,
1,1.14406418800354,4399,,,
1,0.9849966764450073,4449,,,
1,1.052146077156067,4499,,,
1,1.5967813730239868,4549,,,
1,1.2005321979522705,4599,,,
1,1.4449267387390137,4649,,,
1,0.9764277935028076,4699,,,
1,1.3596060276031494,4749,,,
1,1.6772770881652832,4799,,,
1,0.9636509418487549,4849,,,
1,0.8146936893463135,4899,,,
1,0.7389436364173889,4949,,,
1,1.0308589935302734,4999,,,
1,0.7463545799255371,5049,,,
1,1.0673000812530518,5099,,,
1,1.991805076599121,5149,,,
1,1.4822680950164795,5199,,,
1,2.4313557147979736,5249,,,
1,1.1402842998504639,5299,,,
1,2.5728914737701416,5349,,,
1,0.9337164163589478,5399,,,
1,0.8919817209243774,5449,,,
1,0.9442011117935181,5499,,,
1,1.0057170391082764,5549,,,
1,1.335728645324707,5599,,,
1,1.0575681924819946,5649,,,
1,1.036623239517212,5699,,,
1,0.9915978312492371,5749,,,
1,1.0165746212005615,5799,,,
1,0.853643536567688,5849,,,
1,2.1432745456695557,5899,,,
1,1.2686896324157715,5949,,,
1,2.493370771408081,5999,,,
1,1.0327253341674805,6049,,,
1,1.3444726467132568,6099,,,
1,1.3823081254959106,6149,,,
1,1.283015489578247,6199,,,
1,0.5132031440734863,6249,,,
1,1.1844987869262695,6299,,,
1,1.2942091226577759,6349,,,
1,1.2576860189437866,6399,,,
1,1.017635703086853,6449,,,
1,1.9755237102508545,6499,,,
1,0.8262507915496826,6549,,,
1,0.9644452333450317,6599,,,
1,1.237536907196045,6649,,,
1,1.2210205793380737,6699,,,
1,1.8379000425338745,6749,,,
1,1.6797947883605957,6799,,,
1,1.292185664176941,6849,,,
1,0.9887906908988953,6899,,,
1,0.9279254078865051,6949,,,
1,1.0928694009780884,6999,,,
1,0.8164937496185303,7049,,,
1,0.9546195864677429,7099,,,
1,1.132957100868225,7149,,,
1,1.3992092609405518,7199,,,
1,1.8105409145355225,7249,,,
1,1.1320332288742065,7299,,,
1,1.132326602935791,7349,,,
1,1.5060759782791138,7399,,,
1,0.8836829662322998,7449,,,
1,1.3128142356872559,7499,,,
1,1.0088543891906738,7549,,,
1,0.7567169666290283,7599,,,
1,1.3596606254577637,7649,,,
1,0.9756098985671997,7699,,,
1,1.5207830667495728,7749,,,
1,1.4535493850708008,7799,,,
1,2.2222962379455566,7849,,,
1,1.5748720169067383,7899,,,
1,0.9185361862182617,7949,,,
1,1.317885398864746,7999,,,
1,0.5435971021652222,8049,,,
1,0.850247859954834,8099,,,
1,1.824260950088501,8149,,,
1,1.1450989246368408,8199,,,
1,1.4248026609420776,8249,,,
,,22,0.90625,,
,,23,0.875,,
,,24,0.859375,,
,,25,0.890625,,
,,26,0.890625,,
,,27,0.890625,,
,,28,0.875,,
,,29,0.90625,,
,,30,0.859375,,
,,31,0.859375,,
,,32,0.90625,,
,,33,0.9375,,
,,34,0.96875,,
,,35,0.953125,,
,,36,0.875,,
,,37,0.984375,,
,,38,0.90625,,
,,39,0.9375,,
,,40,0.953125,,
,,41,0.984375,,
,,42,0.890625,,
,,43,0.7317073345184326,,
1,,8251,,0.9046931266784668,
1,,8251,,,1.2304357290267944
2,0.9961379170417786,8299,,,
2,0.9840497970581055,8349,,,
2,1.9044945240020752,8399,,,
2,0.7980136871337891,8449,,,
2,1.3027632236480713,8499,,,
2,1.0152264833450317,8549,,,
2,1.4060757160186768,8599,,,
2,1.678468108177185,8649,,,
2,1.1999439001083374,8699,,,
2,1.3031773567199707,8749,,,
2,1.4902933835983276,8799,,,
2,1.4589546918869019,8849,,,
2,1.7330266237258911,8899,,,
2,0.5702216029167175,8949,,,
2,1.2117352485656738,8999,,,
2,1.2321553230285645,9049,,,
2,0.9560136795043945,9099,,,
2,2.073167324066162,9149,,,
2,1.673384666442871,9199,,,
2,0.9162256121635437,9249,,,
2,1.0213379859924316,9299,,,
2,1.1011207103729248,9349,,,
2,1.0218150615692139,9399,,,
2,0.8787291646003723,9449,,,
2,0.8384546637535095,9499,,,
2,1.7722409963607788,9549,,,
2,2.148001194000244,9599,,,
2,0.951792299747467,9649,,,
2,2.271766185760498,9699,,,
2,1.0816072225570679,9749,,,
2,1.2477489709854126,9799,,,
2,1.469269871711731,9849,,,
2,1.0543104410171509,9899,,,
2,0.3079771399497986,9949,,,
2,1.0470304489135742,9999,,,
2,1.6767609119415283,10049,,,
2,1.5856711864471436,10099,,,
2,2.1663804054260254,10149,,,
2,0.19708839058876038,10199,,,
2,0.9179960489273071,10249,,,
2,0.8866156935691833,10299,,,
2,1.761372685432434,10349,,,
2,0.799016535282135,10399,,,
2,0.8885995149612427,10449,,,
2,2.6818439960479736,10499,,,
2,1.4612674713134766,10549,,,
2,1.5092555284500122,10599,,,
2,0.686800479888916,10649,,,
2,0.8820981383323669,10699,,,
2,1.3044095039367676,10749,,,
2,1.493625283241272,10799,,,
2,1.5812160968780518,10849,,,
2,1.4682945013046265,10899,,,
2,0.5281684398651123,10949,,,
2,0.8433266878128052,10999,,,
2,1.5021417140960693,11049,,,
2,1.5198966264724731,11099,,,
2,1.07626473903656,11149,,,
2,0.44939249753952026,11199,,,
2,1.0129718780517578,11249,,,
2,1.100370168685913,11299,,,
2,0.8471615314483643,11349,,,
2,1.499675989151001,11399,,,
2,0.50888991355896,11449,,,
2,1.4437731504440308,11499,,,
2,1.125786304473877,11549,,,
2,1.007944941520691,11599,,,
2,1.3628579378128052,11649,,,
2,1.7254817485809326,11699,,,
2,0.6133092641830444,11749,,,
2,1.9876699447631836,11799,,,
2,1.0742137432098389,11849,,,
2,1.5240230560302734,11899,,,
2,2.0475783348083496,11949,,,
2,1.2801759243011475,11999,,,
2,1.2119098901748657,12049,,,
2,1.279597282409668,12099,,,
2,1.1602927446365356,12149,,,
2,2.9567177295684814,12199,,,
2,1.4291245937347412,12249,,,
2,1.1272681951522827,12299,,,
2,1.8408288955688477,12349,,,
,,44,0.890625,,
,,45,0.828125,,
,,46,0.859375,,
,,47,0.84375,,
,,48,0.828125,,
,,49,0.875,,
,,50,0.84375,,
,,51,0.890625,,
,,52,0.859375,,
,,53,0.84375,,
,,54,0.859375,,
,,55,0.921875,,
,,56,0.90625,,
,,57,0.953125,,
,,58,0.890625,,
,,59,0.953125,,
,,60,0.90625,,
,,61,0.96875,,
,,62,0.984375,,
,,63,0.96875,,
,,64,0.890625,,
,,65,0.707317054271698,,
2,,12377,,0.8880866169929504,
2,,12377,,,1.2129045724868774
3,0.38831454515457153,12399,,,
3,0.9944682121276855,12449,,,
3,0.7279444932937622,12499,,,
3,0.682905912399292,12549,,,
3,1.6915185451507568,12599,,,
3,1.3983358144760132,12649,,,
3,0.8433120846748352,12699,,,
3,1.5363194942474365,12749,,,
3,1.0944303274154663,12799,,,
3,0.9539647102355957,12849,,,
3,1.4796373844146729,12899,,,
3,0.7031810879707336,12949,,,
3,0.9410325884819031,12999,,,
3,1.0392823219299316,13049,,,
3,1.1949938535690308,13099,,,
3,1.2263394594192505,13149,,,
3,0.9338617920875549,13199,,,
3,1.3928747177124023,13249,,,
3,0.9398664832115173,13299,,,
3,1.1127675771713257,13349,,,
3,1.098998785018921,13399,,,
3,1.1004445552825928,13449,,,
3,1.0855424404144287,13499,,,
3,1.4168120622634888,13549,,,
3,0.8875234723091125,13599,,,
3,1.017033338546753,13649,,,
3,1.4120779037475586,13699,,,
3,1.2070833444595337,13749,,,
3,0.820656418800354,13799,,,
3,1.4621646404266357,13849,,,
3,0.8741778135299683,13899,,,
3,1.0625295639038086,13949,,,
3,1.154377818107605,13999,,,
3,1.0532732009887695,14049,,,
3,2.405306339263916,14099,,,
3,0.9305668473243713,14149,,,
3,1.6352386474609375,14199,,,
3,1.0696558952331543,14249,,,
3,0.9532108306884766,14299,,,
3,0.7872474193572998,14349,,,
3,0.4368728697299957,14399,,,
3,0.9966471195220947,14449,,,
3,1.277725100517273,14499,,,
3,0.7596510648727417,14549,,,
3,0.9175723195075989,14599,,,
3,0.9638954401016235,14649,,,
3,1.7569509744644165,14699,,,
3,1.011619210243225,14749,,,
3,1.7970986366271973,14799,,,
3,0.7284131050109863,14849,,,
3,2.2106902599334717,14899,,,
3,1.216138243675232,14949,,,
3,1.3311898708343506,14999,,,
3,1.4009721279144287,15049,,,
3,0.8055899143218994,15099,,,
3,1.0847896337509155,15149,,,
3,1.0969890356063843,15199,,,
3,1.780413269996643,15249,,,
3,1.223459243774414,15299,,,
3,1.293975830078125,15349,,,
3,1.0912623405456543,15399,,,
3,1.038181185722351,15449,,,
3,0.46434247493743896,15499,,,
3,1.5184402465820312,15549,,,
3,1.4039654731750488,15599,,,
3,2.1721572875976562,15649,,,
3,0.8490990400314331,15699,,,
3,1.1010853052139282,15749,,,
3,0.971561074256897,15799,,,
3,0.6513766050338745,15849,,,
3,0.976898193359375,15899,,,
3,2.0181617736816406,15949,,,
3,1.553601861000061,15999,,,
3,0.8475863337516785,16049,,,
3,0.882789134979248,16099,,,
3,1.2358932495117188,16149,,,
3,1.6774802207946777,16199,,,
3,0.8344245553016663,16249,,,
3,2.110156297683716,16299,,,
3,0.8416031002998352,16349,,,
3,0.8239206075668335,16399,,,
3,1.7918449640274048,16449,,,
3,1.2949573993682861,16499,,,
,,66,0.90625,,
,,67,0.890625,,
,,68,0.859375,,
,,69,0.875,,
,,70,0.859375,,
,,71,0.890625,,
,,72,0.859375,,
,,73,0.890625,,
,,74,0.78125,,
,,75,0.859375,,
,,76,0.890625,,
,,77,0.9375,,
,,78,0.875,,
,,79,0.96875,,
,,80,0.9375,,
,,81,0.984375,,
,,82,0.875,,
,,83,0.921875,,
,,84,0.890625,,
,,85,0.984375,,
,,86,0.875,,
,,87,0.8048780560493469,,
3,,16503,,0.8931407928466797,
3,,16503,,,1.206467628479004
4,1.0238536596298218,16549,,,
4,1.3125715255737305,16599,,,
4,1.304681658744812,16649,,,
4,0.9428837895393372,16699,,,
4,1.4288372993469238,16749,,,
4,1.0420284271240234,16799,,,
4,0.9615325927734375,16849,,,
4,0.8596020936965942,16899,,,
4,1.1798112392425537,16949,,,
4,0.8050978183746338,16999,,,
4,1.9808681011199951,17049,,,
4,0.955300509929657,17099,,,
4,1.138757586479187,17149,,,
4,1.0072073936462402,17199,,,
4,1.0797390937805176,17249,,,
4,1.1683712005615234,17299,,,
4,0.7302699685096741,17349,,,
4,1.197740077972412,17399,,,
4,1.9167726039886475,17449,,,
4,0.8098753690719604,17499,,,
4,1.3097435235977173,17549,,,
4,1.0858259201049805,17599,,,
4,1.2544759511947632,17649,,,
4,1.6893737316131592,17699,,,
4,0.9053243398666382,17749,,,
4,1.5486798286437988,17799,,,
4,1.100759744644165,17849,,,
4,0.24485670030117035,17899,,,
4,1.1111631393432617,17949,,,
4,0.7784165143966675,17999,,,
4,0.2724369168281555,18049,,,
4,1.1793932914733887,18099,,,
4,0.5896918177604675,18149,,,
4,0.8501977920532227,18199,,,
4,1.3752546310424805,18249,,,
4,0.8589828014373779,18299,,,
4,1.0099645853042603,18349,,,
4,2.1165177822113037,18399,,,
4,0.9033227562904358,18449,,,
4,1.1869354248046875,18499,,,
4,0.842636227607727,18549,,,
4,1.2132209539413452,18599,,,
4,1.3903883695602417,18649,,,
4,0.960419774055481,18699,,,
4,0.7417622208595276,18749,,,
4,0.8769906759262085,18799,,,
4,0.803233802318573,18849,,,
4,0.8923420906066895,18899,,,
4,1.0056662559509277,18949,,,
4,0.9865937232971191,18999,,,
4,1.4092730283737183,19049,,,
4,0.8842055797576904,19099,,,
4,1.532543420791626,19149,,,
4,0.9232649803161621,19199,,,
4,2.3720836639404297,19249,,,
4,2.521467924118042,19299,,,
4,0.9883259534835815,19349,,,
4,1.568628191947937,19399,,,
4,1.0074059963226318,19449,,,
4,1.369743824005127,19499,,,
4,0.9367311000823975,19549,,,
4,1.1687405109405518,19599,,,
4,0.41067153215408325,19649,,,
4,0.8189727067947388,19699,,,
4,1.1783475875854492,19749,,,
4,0.6279124617576599,19799,,,
4,1.6009228229522705,19849,,,
4,1.2298736572265625,19899,,,
4,1.5120692253112793,19949,,,
4,1.4059441089630127,19999,,,
4,1.632392168045044,20049,,,
4,3.3534913063049316,20099,,,
4,0.31417718529701233,20149,,,
4,1.6912466287612915,20199,,,
4,0.9326543807983398,20249,,,
4,1.7705490589141846,20299,,,
4,0.7815309166908264,20349,,,
4,0.8229249715805054,20399,,,
4,1.449266791343689,20449,,,
4,0.8735780119895935,20499,,,
4,1.1782286167144775,20549,,,
4,1.0301425457000732,20599,,,
,,88,0.953125,,
,,89,0.859375,,
,,90,0.84375,,
,,91,0.921875,,
,,92,0.875,,
,,93,0.890625,,
,,94,0.921875,,
,,95,0.90625,,
,,96,0.8125,,
,,97,0.875,,
,,98,0.890625,,
,,99,0.953125,,
,,100,0.9375,,
,,101,0.96875,,
,,102,0.953125,,
,,103,1.0,,
,,104,0.953125,,
,,105,0.9375,,
,,106,0.9375,,
,,107,0.984375,,
,,108,0.921875,,
,,109,0.7560975551605225,,
4,,20629,,0.9140794277191162,
4,,20629,,,1.1946942806243896
5,0.5362805128097534,20649,,,
5,0.9225115776062012,20699,,,
5,0.8084113001823425,20749,,,
