train_loss_step,step,epoch,test_acc_step,test_acc_epoch,train_loss_epoch
1.0916414260864258,4099,1,,,
1.0371272563934326,4149,1,,,
0.4974021315574646,4199,1,,,
0.780029296875,4249,1,,,
0.6000504493713379,4299,1,,,
0.9921963214874268,4349,1,,,
0.7799276113510132,4399,1,,,
1.1230733394622803,4449,1,,,
0.7881462574005127,4499,1,,,
0.7806650400161743,4549,1,,,
1.5171313285827637,4599,1,,,
1.026518702507019,4649,1,,,
1.04115891456604,4699,1,,,
1.0073758363723755,4749,1,,,
0.5639941692352295,4799,1,,,
0.7984790802001953,4849,1,,,
1.0108661651611328,4899,1,,,
0.6397183537483215,4949,1,,,
0.7933993935585022,4999,1,,,
0.8425599932670593,5049,1,,,
0.7907223701477051,5099,1,,,
1.0735447406768799,5149,1,,,
0.4731092154979706,5199,1,,,
1.0406028032302856,5249,1,,,
0.5219094753265381,5299,1,,,
1.0926975011825562,5349,1,,,
0.5113620758056641,5399,1,,,
2.6380248069763184,5449,1,,,
1.562821388244629,5499,1,,,
0.780806303024292,5549,1,,,
0.9042462110519409,5599,1,,,
0.8403080701828003,5649,1,,,
0.7847996950149536,5699,1,,,
0.5439961552619934,5749,1,,,
1.1829228401184082,5799,1,,,
1.0590580701828003,5849,1,,,
0.6195995211601257,5899,1,,,
0.8715078234672546,5949,1,,,
0.8656485080718994,5999,1,,,
1.0186958312988281,6049,1,,,
1.6398917436599731,6099,1,,,
0.473034143447876,6149,1,,,
0.6069773435592651,6199,1,,,
0.8063853979110718,6249,1,,,
0.9387578368186951,6299,1,,,
,34,,0.96875,,
,35,,0.875,,
,36,,0.90625,,
,37,,1.0,,
,38,,0.96875,,
,39,,0.90625,,
,40,,0.96875,,
,41,,1.0,,
,42,,0.96875,,
,43,,1.0,,
,44,,0.875,,
,45,,0.9375,,
,46,,1.0,,
,47,,0.9375,,
,48,,0.96875,,
,49,,1.0,,
,50,,1.0,,
,51,,1.0,,
,52,,1.0,,
,53,,1.0,,
,54,,1.0,,
,55,,0.9375,,
,56,,1.0,,
,57,,0.96875,,
,58,,0.96875,,
,59,,1.0,,
,60,,1.0,,
,61,,0.96875,,
,62,,1.0,,
,63,,1.0,,
,64,,1.0,,
,65,,0.9375,,
,66,,0.96875,,
,67,,1.0,,
,6331,1,,0.9706717133522034,
,6331,1,,,0.9375603795051575
0.551213264465332,6349,2,,,
0.9899930357933044,6399,2,,,
0.7793266773223877,6449,2,,,
1.145061731338501,6499,2,,,
0.9991402626037598,6549,2,,,
1.3270591497421265,6599,2,,,
2.0959348678588867,6649,2,,,
0.6525236964225769,6699,2,,,
1.0751006603240967,6749,2,,,
1.0846922397613525,6799,2,,,
1.0138304233551025,6849,2,,,
1.5920867919921875,6899,2,,,
0.42674899101257324,6949,2,,,
0.4085882902145386,6999,2,,,
0.5431572198867798,7049,2,,,
1.5058557987213135,7099,2,,,
1.6547132730484009,7149,2,,,
0.9775003790855408,7199,2,,,
1.5112426280975342,7249,2,,,
0.7778583765029907,7299,2,,,
0.5491513013839722,7349,2,,,
0.5082957744598389,7399,2,,,
0.7805432677268982,7449,2,,,
0.6426373720169067,7499,2,,,
1.6009156703948975,7549,2,,,
0.5139761567115784,7599,2,,,
0.7775417566299438,7649,2,,,
0.9716917872428894,7699,2,,,
0.7835009098052979,7749,2,,,
0.5581914782524109,7799,2,,,
0.44987738132476807,7849,2,,,
0.9168192148208618,7899,2,,,
0.43774548172950745,7949,2,,,
0.48863446712493896,7999,2,,,
0.7781554460525513,8049,2,,,
1.5085850954055786,8099,2,,,
0.7965705394744873,8149,2,,,
1.2847270965576172,8199,2,,,
0.9997623562812805,8249,2,,,
1.0223485231399536,8299,2,,,
1.4761567115783691,8349,2,,,
0.8390964269638062,8399,2,,,
1.081058382987976,8449,2,,,
0.4790661334991455,8499,2,,,
0.8807343244552612,8549,2,,,
0.9972629547119141,8599,2,,,
1.4983251094818115,8649,2,,,
0.7787657976150513,8699,2,,,
0.47215333580970764,8749,2,,,
1.321560025215149,8799,2,,,
0.8828617334365845,8849,2,,,
1.5773282051086426,8899,2,,,
0.6030825972557068,8949,2,,,
0.981178879737854,8999,2,,,
0.786472499370575,9049,2,,,
1.5123895406723022,9099,2,,,
0.9092569947242737,9149,2,,,
1.0435032844543457,9199,2,,,
1.0444689989089966,9249,2,,,
0.7779936790466309,9299,2,,,
1.451210379600525,9349,2,,,
1.4401274919509888,9399,2,,,
0.7780696153640747,9449,2,,,
,68,,1.0,,
,69,,0.875,,
,70,,0.9375,,
,71,,1.0,,
,72,,0.96875,,
,73,,0.90625,,
,74,,0.96875,,
,75,,1.0,,
,76,,0.96875,,
,77,,1.0,,
,78,,0.875,,
,79,,0.9375,,
,80,,0.96875,,
,81,,0.90625,,
,82,,0.90625,,
,83,,1.0,,
,84,,0.96875,,
,85,,1.0,,
,86,,1.0,,
,87,,1.0,,
,88,,1.0,,
,89,,0.9375,,
,90,,1.0,,
,91,,0.96875,,
,92,,0.96875,,
,93,,1.0,,
,94,,1.0,,
,95,,0.96875,,
,96,,1.0,,
,97,,1.0,,
,98,,0.96875,,
,99,,0.9375,,
,100,,1.0,,
,101,,1.0,,
,9497,2,,0.9678335189819336,
,9497,2,,,0.933171808719635
1.0106587409973145,9499,3,,,
0.9386300444602966,9549,3,,,
1.9196144342422485,9599,3,,,
1.6386663913726807,9649,3,,,
1.5906215906143188,9699,3,,,
0.492950439453125,9749,3,,,
0.7982923984527588,9799,3,,,
1.6076886653900146,9849,3,,,
1.3692322969436646,9899,3,,,
0.44916120171546936,9949,3,,,
1.120893120765686,9999,3,,,
0.8298990726470947,10049,3,,,
0.510626494884491,10099,3,,,
0.9327394962310791,10149,3,,,
1.0717260837554932,10199,3,,,
0.5672236084938049,10249,3,,,
0.7970280647277832,10299,3,,,
0.8643362522125244,10349,3,,,
1.2166193723678589,10399,3,,,
0.7867914438247681,10449,3,,,
0.5200600028038025,10499,3,,,
0.6944898962974548,10549,3,,,
0.5730303525924683,10599,3,,,
0.7865572571754456,10649,3,,,
0.5041490793228149,10699,3,,,
0.8008700013160706,10749,3,,,
0.7789100408554077,10799,3,,,
0.7778075337409973,10849,3,,,
1.0813393592834473,10899,3,,,
0.7973719239234924,10949,3,,,
0.4922280013561249,10999,3,,,
0.5966314077377319,11049,3,,,
0.7800365686416626,11099,3,,,
0.779609739780426,11149,3,,,
0.5639479756355286,11199,3,,,
0.4538522958755493,11249,3,,,
0.7786804437637329,11299,3,,,
1.0804275274276733,11349,3,,,
0.7898545265197754,11399,3,,,
1.4843074083328247,11449,3,,,
0.8226627111434937,11499,3,,,
0.777182936668396,11549,3,,,
0.5343636274337769,11599,3,,,
0.49285274744033813,11649,3,,,
1.5036077499389648,11699,3,,,
0.7919769287109375,11749,3,,,
0.9664399027824402,11799,3,,,
0.5627714395523071,11849,3,,,
1.1240859031677246,11899,3,,,
1.5707439184188843,11949,3,,,
0.44781574606895447,11999,3,,,
0.7924601435661316,12049,3,,,
0.5858708620071411,12099,3,,,
1.7358769178390503,12149,3,,,
0.8524330258369446,12199,3,,,
0.41922715306282043,12249,3,,,
1.6079577207565308,12299,3,,,
0.6055394411087036,12349,3,,,
0.7799445986747742,12399,3,,,
0.7814970016479492,12449,3,,,
1.3627909421920776,12499,3,,,
0.5687108039855957,12549,3,,,
0.5929334759712219,12599,3,,,
0.7735168933868408,12649,3,,,
,102,,1.0,,
,103,,1.0,,
,104,,1.0,,
,105,,1.0,,
,106,,1.0,,
,107,,1.0,,
,108,,1.0,,
,109,,0.96875,,
,110,,1.0,,
,111,,1.0,,
,112,,0.96875,,
,113,,1.0,,
,114,,0.96875,,
,115,,0.96875,,
,116,,1.0,,
,117,,1.0,,
,118,,1.0,,
,119,,0.96875,,
,120,,0.96875,,
,121,,1.0,,
,122,,1.0,,
,123,,1.0,,
,124,,1.0,,
,125,,1.0,,
,126,,1.0,,
,127,,1.0,,
,128,,1.0,,
,129,,1.0,,
,130,,1.0,,
,131,,1.0,,
,132,,1.0,,
,133,,0.9375,,
,134,,1.0,,
,135,,1.0,,
,12663,3,,0.9924314022064209,
,12663,3,,,0.9253641366958618
1.2062243223190308,12699,4,,,
0.5424914360046387,12749,4,,,
0.5000684857368469,12799,4,,,
0.47976207733154297,12849,4,,,
1.6168526411056519,12899,4,,,
1.4730929136276245,12949,4,,,
0.5820187330245972,12999,4,,,
0.5700381994247437,13049,4,,,
1.6228338479995728,13099,4,,,
1.1767387390136719,13149,4,,,
0.6096051335334778,13199,4,,,
0.6155575513839722,13249,4,,,
1.031687617301941,13299,4,,,
0.7881736159324646,13349,4,,,
0.9029200077056885,13399,4,,,
0.5656940340995789,13449,4,,,
0.5221268534660339,13499,4,,,
0.779416024684906,13549,4,,,
0.9815519452095032,13599,4,,,
0.7845677137374878,13649,4,,,
1.5533342361450195,13699,4,,,
0.7994428873062134,13749,4,,,
1.6015411615371704,13799,4,,,
0.5264875292778015,13849,4,,,
1.1683305501937866,13899,4,,,
0.8645017147064209,13949,4,,,
0.38698911666870117,13999,4,,,
1.0870821475982666,14049,4,,,
0.863200306892395,14099,4,,,
1.0760616064071655,14149,4,,,
0.7915962934494019,14199,4,,,
0.49614712595939636,14249,4,,,
0.79716956615448,14299,4,,,
0.6385710835456848,14349,4,,,
0.7814189195632935,14399,4,,,
1.8926719427108765,14449,4,,,
1.0475218296051025,14499,4,,,
0.4673096835613251,14549,4,,,
1.110376000404358,14599,4,,,
0.6192304491996765,14649,4,,,
0.8185753226280212,14699,4,,,
0.883564293384552,14749,4,,,
1.1034655570983887,14799,4,,,
0.8050668239593506,14849,4,,,
0.5261766910552979,14899,4,,,
0.788575291633606,14949,4,,,
0.7857909202575684,14999,4,,,
1.0164562463760376,15049,4,,,
0.9157174229621887,15099,4,,,
1.0921330451965332,15149,4,,,
0.8948650360107422,15199,4,,,
1.0065265893936157,15249,4,,,
0.7789698243141174,15299,4,,,
0.712684690952301,15349,4,,,
0.8854260444641113,15399,4,,,
1.5984351634979248,15449,4,,,
0.6321446299552917,15499,4,,,
0.6490172743797302,15549,4,,,
0.5439980030059814,15599,4,,,
1.7407844066619873,15649,4,,,
0.827994704246521,15699,4,,,
1.2407814264297485,15749,4,,,
0.5279744267463684,15799,4,,,
,136,,1.0,,
,137,,0.9375,,
,138,,1.0,,
,139,,1.0,,
,140,,0.96875,,
,141,,0.96875,,
,142,,0.96875,,
,143,,0.96875,,
,144,,1.0,,
,145,,1.0,,
,146,,0.96875,,
,147,,0.9375,,
,148,,1.0,,
,149,,0.9375,,
,150,,1.0,,
,151,,1.0,,
,152,,1.0,,
,153,,1.0,,
,154,,0.96875,,
,155,,1.0,,
,156,,1.0,,
,157,,0.96875,,
,158,,1.0,,
,159,,0.96875,,
,160,,1.0,,
,161,,1.0,,
,162,,1.0,,
,163,,1.0,,
,164,,1.0,,
,165,,1.0,,
,166,,1.0,,
,167,,0.96875,,
,168,,1.0,,
,169,,1.0,,
,15829,4,,0.9858089089393616,
,15829,4,,,0.933197557926178
